,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins
380,Rainbow-Fruit-Skewers-with-Vanilla-Honey-Yogurt-Dip-532464,rainbow fruit skewers with vanilla-honey yogurt dip,4.0,900.0,"[Appetizers, Breakfast and Brunch]",[American],"[fruit, vanilla yogurt, honey, ground cinnamon]","['fruit', 'vanilla yogurt', 'honey', 'cinnamon']",4,15.0
381,Vanilla-Almond-Steamer-MyRecipes-211587,vanilla-almond steamer,4.0,2100.0,[Beverages],[American],"[1% low-fat milk, sugar, cinnamon sticks, vanilla extract, almond extract, ground cinnamon]","['low fat milk', 'sugar', 'cinnamon stick', 'vanilla extract', 'almond extract', 'cinnamon']",6,35.0
382,Baked-Potato-Chips-Martha-Stewart,baked potato chips,4.0,2400.0,"[Lunch and Snacks, Side Dishes]",[American],"[vegetable oil cooking spray, russet potatoes, olive oil, coarse salt, cayenne pepper, freshly ground pepper]","['vegetable oil cooking spray', 'russet potato', 'olive oil', 'coarse salt', 'cayenne pepper', 'pepper']",6,40.0
383,Twice-Baked-Potato-Casserole-Recipe-Taste-of-Home-45083,twice-baked potato casserole recipe,5.0,2100.0,[Side Dishes],[American],"[red potato, salt, pepper, bacon, sour cream, shredded mozzarella cheese, shredded cheddar cheese, sliced green onions]","['potato', 'salt', 'pepper', 'bacon', 'smy cream', 'mozzarella cheese', 'dar cheese', 'onion']",8,35.0
384,Cedar-Planked-Salmon-MyRecipes-264532,cedar-planked salmon,4.0,4200.0,[Main Dishes],"[Barbecue, American]","[salmon fillets, rub, lemon slices, green onions]","['salmon fillet', 'rub', 'lemon slice', 'onion']",4,70.0
385,Salli_s-Fried-Chicken-Martha-Stewart,salli's fried chicken,5.0,5100.0,[Main Dishes],[American],"[chicken, salt, all-purpose flour, freshly ground pepper, ground cinnamon, buttermilk, vegetable shortening]","['chicken', 'salt', 'all purpose flmy', 'pepper', 'cinnamon', 'buttermilk', 'vegetable shortening']",7,85.0
386,Zannie_s-black-eyed-pea-dip-305761,zannie's black-eyed pea dip,5.0,,[Appetizers],[American],"[black-eyed peas, onions, sour cream, jalapeno chilies, sharp cheddar cheese, salsa, hot sauce, salt, black pepper, butter, garlic, green bell pepper, celery, chicken broth, ham hock, pepper, cayenne pepper, white vinegar, brown rice]","['pea', 'onion', 'smy cream', 'jalapeno chily', 'dar cheese', 'salsa', 'hot sauce', 'salt', 'black pepper', 'butter', 'garlic', 'bell pepper', 'celery', 'chicken broth', 'ham hock', 'pepper', 'cayenne pepper', 'white vinegar', 'brown rice']",19,
387,Blueberry-pie-370414,blueberry pie,5.0,,[Desserts],[American],"[pie crust, fresh blueberries, sugar, corn starch, lemon, lemon juice, large egg yolks]","['pie crust', 'blueberry', 'sugar', 'corn starch', 'lemon', 'lemon juice', 'egg yolk']",7,
388,Horseradish-Cream-556721,horseradish cream,4.0,300.0,"[Lunch and Snacks, Appetizers, Condiments and Sauces]",[American],"[horseradish, crème fraîche, lemon juice, chives, kosher salt]","['horseradish', 'crème fraîche', 'lemon juice', 'chive', 'kosher salt']",5,5.0
389,Roasted-corn-salsa-327045,roasted corn salsa,0.0,1800.0,"[Appetizers, Condiments and Sauces]","[American, Southwestern]","[sweet corn, purple onion, cilantro, lime, olive oil, sea salt, cumin]","['sweet corn', 'purple onion', 'cilantro', 'lime', 'olive oil', 'sea salt', 'cumin']",7,30.0
390,Roasted-Quartered-Chicken-and-Shallots-Martha-Stewart_1,roasted quartered chicken and shallots,3.0,3300.0,[Main Dishes],[American],"[unsalted butter, chicken, freshly ground pepper, coarse salt, shallots]","['butter', 'chicken', 'pepper', 'coarse salt', 'shallot']",5,55.0
391,Sour-Cream-Enchiladas-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41194,sour cream enchiladas,5.0,,[Lunch and Snacks],"[Southwestern, American, Mexican]","[corn tortillas, canola oil, enchilada sauce, sour cream, sharp cheddar cheese, green onions, ground cumin, cayenne pepper]","['corn tortilla', 'canola oil', 'enchilada sauce', 'smy cream', 'dar cheese', 'onion', 'cumin', 'cayenne pepper']",8,
392,Quick-And-Easy-Peach-Cobbler-Allrecipes,quick and easy peach cobbler,4.0,3900.0,[Desserts],"[American, Kid-Friendly]","[self rising flour, white sugar, milk, peaches, syrup, butter]","['self rising flmy', 'white sugar', 'milk', 'peach', 'syrup', 'butter']",6,65.0
393,Spiced-popcorn-349919,spiced popcorn,5.0,1200.0,[Lunch and Snacks],[American],"[chili powder, paprika, cayenne pepper, sea salt, extra-virgin olive oil, popcorn]","['chili powder', 'paprika', 'cayenne pepper', 'sea salt', 'extra virgin olive oil', 'popcorn']",6,20.0
394,Bananas-Foster-Martha-Stewart_1,bananas foster,5.0,600.0,[Desserts],[American],"[vanilla ice cream, butter, dark brown sugar, gold rum, bananas]","['vanilla ice cream', 'butter', 'dark brown sugar', 'gold rum', 'banana']",5,10.0
395,Cheddar-Cheese-Sauce-MyRecipes-265675,cheddar cheese sauce,4.0,600.0,[Condiments and Sauces],[American],"[1% low-fat milk, all-purpose flour, salt, sharp cheddar cheese, ground black pepper]","['low fat milk', 'all purpose flmy', 'salt', 'dar cheese', 'black pepper']",5,10.0
396,Brown-Sugar-Buttercream-Martha-Stewart,brown sugar buttercream,5.0,1500.0,[Desserts],[American],"[large egg whites, light brown sugar, salt, unsalted butter]","['egg white', 'light brown sugar', 'salt', 'butter']",4,25.0
397,Carne-Asada-Marinade-Allrecipes,carne asada marinade,4.0,7500.0,,[American],"[extra-virgin olive oil, fresh lemon juice, garlic, pepper, salt]","['extra virgin olive oil', 'lemon juice', 'garlic', 'pepper', 'salt']",5,125.0
398,Grilled-blueberry-bbq-salmon-333525,grilled blueberry bbq salmon,5.0,2700.0,[Main Dishes],[American],"[salmon fillets, salt, pepper, fresh blueberries, ketchup, apple cider vinegar, balsamic vinegar, brown sugar, garlic powder, onion powder, ground mustard, worcestershire sauce]","['salmon fillet', 'salt', 'pepper', 'blueberry', 'ketchup', 'apple cider vinegar', 'balsamic vinegar', 'brown sugar', 'garlic powder', 'onion powder', 'mustard', 'worcestershire sauce']",12,45.0
399,Watermelon-lemonade-320860,watermelon lemonade,5.0,,[Beverages],[American],"[watermelon seeds, water, lemon, powdered sugar, ice]","['', 'water', 'lemon', 'sugar', 'ice']",5,
400,Green-Beans-Martha-Stewart,green beans,4.0,1500.0,[Side Dishes],[American],"[ground black pepper, coarse salt, green beans, butter]","['black pepper', 'coarse salt', 'bean', 'butter']",4,25.0
401,Grilled-Peanut-Butter-And-Banana-Sandwich-Allrecipes,grilled peanut butter and banana sandwich,5.0,720.0,[Lunch and Snacks],"[American, Kid-Friendly]","[cooking spray, peanut butter, whole wheat bread, bananas]","['cooking spray', 'peanut butter', 'wheat bread', 'banana']",4,12.0
402,Roasted-Portobellos-with-Rosemary-Martha-Stewart,roasted portobellos with rosemary,4.0,900.0,,[American],"[portabello mushroom, extra-virgin olive oil, garlic cloves, rosemary, coarse salt, ground pepper, fresh lemon juice]","['portabello mushroom', 'extra virgin olive oil', 'garlic clove', 'rosemary', 'coarse salt', 'pepper', 'lemon juice']",7,15.0
403,Sauteed-Fiddlehead-Ferns-Martha-Stewart-194603,sauteed fiddlehead ferns,4.0,1800.0,[Side Dishes],[American],"[fiddlehead ferns, coarse salt, freshly ground pepper, lemon juice, unsalted butter]","['fiddlehead fern', 'coarse salt', 'pepper', 'lemon juice', 'butter']",5,30.0
404,Best-Bbq-Chicken-Ever-My-Recipes,best bbq chicken ever,4.0,3000.0,[Main Dishes],[American],"[butter, ketchup, fresh lemon juice, low sodium soy sauce, black pepper, hot sauce, boneless skinless chicken breast halves, cooking spray]","['butter', 'ketchup', 'lemon juice', 'low sodium soy sauce', 'black pepper', 'hot sauce', 'chicken breast half', 'cooking spray']",8,50.0
405,Simply-Swordfish-Allrecipes,simply swordfish,4.0,1500.0,[Main Dishes],[American],"[swordfish steaks, lemon juice, lemon pepper, dried dillweed]","['swordfish steak', 'lemon juice', 'lemon pepper', '']",4,25.0
406,Pastry-Cream-Allrecipes,pastry cream,5.0,3000.0,[Desserts],[American],"[milk, white sugar, vanilla beans, egg yolks, all-purpose flour, unsalted butter, salt]","['milk', 'white sugar', 'vanilla bean', 'egg yolk', 'all purpose flmy', 'butter', 'salt']",7,50.0
407,Creamy-Peanut-Butter-Pie-TasteOfHome,creamy peanut butter pie,5.0,900.0,[Desserts],[American],"[cream cheese, sugar, creamy peanut butter, whipped topping, peanut butter cups, crumb crust]","['cream cheese', 'sugar', 'creamy peanut butter', 'topping', 'peanut butter cup', 'crumb crust']",6,15.0
408,Orange-Vinaigrette-My-Recipes_3,orange vinaigrette,3.0,1500.0,[Salads],[American],"[fresh orange juice, salt, freshly ground pepper, grated orange, dijon mustard, olive oil]","['orange juice', 'salt', 'pepper', 'orange', 'dijon mustard', 'olive oil']",6,25.0
409,Garlic-Mashed-Potatoes-My-Recipes,garlic mashed potatoes,4.0,2700.0,[Side Dishes],"[Irish, American]","[red potato, garlic cloves, 1% low-fat milk, butter, salt, black pepper]","['potato', 'garlic clove', 'low fat milk', 'butter', 'salt', 'black pepper']",6,45.0
410,Roasted-Garlic-Mashed-Potatoes-475119,roasted garlic mashed potatoes,0.0,4500.0,[Side Dishes],[American],"[garlic, olive oil, salt, potatoes, unsalted butter, milk, chives]","['garlic', 'olive oil', 'salt', 'potato', 'butter', 'milk', 'chive']",7,75.0
411,Banana-Shake-MyRecipes-244664,banana shake,4.0,300.0,[Beverages],[American],"[bananas, 1% low-fat milk, honey, ice]","['banana', 'low fat milk', 'honey', 'ice']",4,5.0
412,Barbecue-Rub-Martha-Stewart,barbecue rub,4.0,1200.0,[Condiments and Sauces],[American],"[chili powder, paprika, chopped fresh thyme, coarse salt, garlic powder, ground black pepper, ground cumin, cayenne pepper]","['chili powder', 'paprika', 'thyme', 'coarse salt', 'garlic powder', 'black pepper', 'cumin', 'cayenne pepper']",8,20.0
413,Wasabi-Mashed-Potatoes-490671,wasabi mashed potatoes,0.0,1800.0,[Side Dishes],[American],"[yukon gold potatoes, low-fat sour cream, low-fat milk, wasabi paste, sea salt, ground black pepper]","['yukon gold potato', 'low fat smy cream', 'low fat milk', 'wasabi paste', 'sea salt', 'black pepper']",6,30.0
414,Garlic-Mashed-Potatoes-Martha-Stewart-194255,garlic mashed potatoes,4.0,3000.0,[Side Dishes],"[Irish, American]","[russet potatoes, garlic cloves, coarse salt, milk, butter]","['russet potato', 'garlic clove', 'coarse salt', 'milk', 'butter']",5,50.0
415,Green-Chile-and-Cheese-Egg-Bake-473092,green chile and cheese egg bake,5.0,,[Breakfast and Brunch],[American],"[green chile, sharp cheddar cheese, large eggs, milk, all-purpose flour, salt, bacon]","['chile', 'dar cheese', 'egg', 'milk', 'all purpose flmy', 'salt', 'bacon']",7,
416,Oven_roasted-Fillet-Of-Beef-My-Recipes,oven-roasted fillet of beef,3.0,5400.0,[Main Dishes],[American],"[fillet of beef, dijon mustard, kosher salt, ground black pepper, fresh thyme leaves, vegetable oil]","['fillet beef', 'dijon mustard', 'kosher salt', 'black pepper', 'thyme leaf', 'vegetable oil']",6,90.0
417,Southern-Sweet-Potato-Pie-TasteOfHome,southern sweet potato pie,5.0,4200.0,[Desserts],[Southern & Soul Food],"[all-purpose flour, sugar, ground nutmeg, salt, sweet potatoes, eggs, light corn syrup, butter, evaporated milk, pastry shell]","['all purpose flmy', 'sugar', 'nutmeg', 'salt', 'sweet potato', 'egg', 'light corn syrup', 'butter', 'milk', 'pastry shell']",10,70.0
418,Warm-Fruit-Crumble-512755,warm fruit crumble,5.0,3300.0,[Desserts],[American],"[figs, fruit, large eggs, brown sugar, all-purpose flour, unsalted butter, ground cinnamon, granulated sugar, salt]","['fig', 'fruit', 'egg', 'brown sugar', 'all purpose flmy', 'butter', 'cinnamon', 'sugar', 'salt']",9,55.0
419,Oven-Fries-Martha-Stewart-192403,oven fries,4.0,3300.0,"[Lunch and Snacks, Appetizers, Side Dishes]",[American],"[potatoes, olive oil, fresh thyme, salt, freshly ground pepper]","['potato', 'olive oil', 'thyme', 'salt', 'pepper']",5,55.0
420,Mom_s-baked-beans-351289,moms baked beans,4.0,6300.0,[Side Dishes],[American],"[pork and beans, chili sauce, brown sugar, green onions, salt, bacon]","['pork bean', 'chili sauce', 'brown sugar', 'onion', 'salt', 'bacon']",6,105.0
421,Spicy-Crunchy-Chickpeas-MyRecipes-265184,spicy crunchy chickpeas,4.0,3900.0,[Lunch and Snacks],[American],"[olive oil, cinnamon, cumin, allspice, salt, pepper, chickpeas]","['olive oil', 'cinnamon', 'cumin', 'allspice', 'salt', 'pepper', 'chickpea']",7,65.0
422,Sparkling-chilled-pomegranate-tea-299723,sparkling chilled pomegranate tea,4.0,7980.0,[Beverages],[American],"[water, lipton® cup size tea bags, pomegranate juice, chilled seltzer, sugar]","['water', 'lipton cup size tea bag', 'pomegranate juice', 'seltzer', 'sugar']",5,133.0
423,Cumin_dusted-Salmon-Fillets-My-Recipes,cumin-dusted salmon fillets,4.0,1200.0,[Main Dishes],[American],"[ground cumin, paprika, salt, ground black pepper, salmon fillets, cooking spray]","['cumin', 'paprika', 'salt', 'black pepper', 'salmon fillet', 'cooking spray']",6,20.0
424,Peanut-Butter-Frosting-AllRecipes,peanut butter frosting,4.0,1200.0,[Desserts],[American],"[brown sugar, butter, heavy cream, vanilla extract, peanut butter, confectioners sugar]","['brown sugar', 'butter', 'heavy cream', 'vanilla extract', 'peanut butter', 'confectioner sugar']",6,20.0
425,Maple-Grilled-Salmon-My-Recipes,maple grilled salmon,5.0,,[Main Dishes],[American],"[rice vinegar, maple syrup, fresh orange juice, salmon fillets, cooking spray, salt, ground black pepper]","['rice vinegar', 'maple syrup', 'orange juice', 'salmon fillet', 'cooking spray', 'salt', 'black pepper']",7,
426,Chocolate-Cream-Pie-for-Dad-Once-Upon-A-Chef-199973,chocolate cream pie,5.0,,[Desserts],[American],"[chocolate wafer, sugar, unsalted butter, corn starch, salt, large egg yolks, whole milk, bittersweet chocolate, unsweetened chocolate, vanilla extract, heavy whipping cream]","['chocolate wafer', 'sugar', 'butter', 'corn starch', 'salt', 'egg yolk', 'milk', 'bittersweet chocolate', 'chocolate', 'vanilla extract', 'heavy whipping cream']",11,
427,Sweet-Potato-Fries-474757,sweet potato fries,4.0,1200.0,"[Lunch and Snacks, Side Dishes]",[American],"[sweet potatoes, salt, pepper, non stick spray]","['sweet potato', 'salt', 'pepper', 'non stick spray']",4,20.0
428,Candied-Pecans-472694,candied pecans,5.0,2400.0,"[Desserts, Lunch and Snacks]",[American],"[pecans, white sugar, water, ground cinnamon, salt, vanilla]","['pecan', 'white sugar', 'water', 'cinnamon', 'salt', 'vanilla']",6,40.0
429,Browned-butter-mashed-potatoes-333519,browned butter mashed potatoes,5.0,2700.0,[Side Dishes],[American],"[yukon gold potatoes, unsalted butter, milk, sea salt, pepper]","['yukon gold potato', 'butter', 'milk', 'sea salt', 'pepper']",5,45.0
430,Roasted-garlic-mashed-potatoes-298712,roasted garlic mashed potatoes,4.0,2100.0,[Side Dishes],[American],"[all purpose potatoes, ragu cheesy roasted garlic parmesan sauce, finely chopped fresh parsley, salt, ground black pepper]","['purpose potato', 'garlic parmesan sauce', 'parsley', 'salt', 'black pepper']",5,35.0
431,Honey-roasted-sweet-potatoes-298769,honey-roasted sweet potatoes,4.0,3600.0,[Side Dishes],[American],"[sweet potatoes or yams, country crock® spread, garlic, salt, ground cayenne pepper, honey]","['sweet potato yam', 'country crock spread', 'garlic', 'salt', 'cayenne pepper', 'honey']",6,60.0
432,Zucchini-Pancakes-with-Basil-Chive-Cream-489442,zucchini pancakes with basil chive cream,4.0,2700.0,,[American],"[sour cream, water, fresh basil, chopped fresh chives, salt, zucchini, all-purpose flour, sugar, black pepper, large egg whites, vegetable oil]","['smy cream', 'water', 'basil', 'chive', 'salt', 'zucchini', 'all purpose flmy', 'sugar', 'black pepper', 'egg white', 'vegetable oil']",11,45.0
433,Shallot-Vinaigrette-Martha-Stewart,shallot vinaigrette,4.0,1200.0,[Salads],[American],"[shallots, oil, red wine vinegar, dijon mustard, coarse salt, extra-virgin olive oil, freshly ground pepper]","['shallot', 'oil', 'wine vinegar', 'dijon mustard', 'coarse salt', 'extra virgin olive oil', 'pepper']",7,20.0
434,Banana_mango-Smoothie-My-Recipes,banana-mango smoothie,4.0,4800.0,[Beverages],[American],"[mango, bananas, fat free milk, nonfat dry milk, honey, vanilla extract]","['mango', 'banana', 'fat free milk', 'nonfat dry milk', 'honey', 'vanilla extract']",6,80.0
435,Cheese-Straws-Martha-Stewart_1,cheese straws,3.0,2400.0,"[Lunch and Snacks, Appetizers]",[American],"[sharp cheddar cheese, all-purpose flour, unsalted butter, mustard powder, salt, ground pepper, cayenne pepper]","['dar cheese', 'all purpose flmy', 'butter', 'mustard powder', 'salt', 'pepper', 'cayenne pepper']",7,40.0
436,Stuffed-Potato-Skins-MyRecipes-222667,stuffed potato skins,4.0,,"[Appetizers, Side Dishes]",[American],"[baking potatoes, bacon, butter cooking spray, ground black pepper, salt, colby jack cheese, ranch dressing]","['baking potato', 'bacon', 'butter cooking spray', 'black pepper', 'salt', 'colby jack cheese', 'ranch dressing']",7,
437,Skirt-Steak-Skewers-With-Cilantro_garlic-Sauce-My-Recipes,skirt steak skewers with cilantro-garlic sauce,4.0,6300.0,[Main Dishes],[American],"[garlic cloves, fresh parsley leaves, cilantro leaves, kosher salt, lemon juice, extra-virgin olive oil, skirt steak]","['garlic clove', 'parsley leaf', 'cilantro leaf', 'kosher salt', 'lemon juice', 'extra virgin olive oil', 'skirt steak']",7,105.0
438,Maple-Apple-Baked-Beans-1322108,maple apple baked beans,4.0,3600.0,[Side Dishes],[American],"[great northern beans, granny smith apples, sweet onion, bacon, barbecue sauce, pure maple syrup, dark brown sugar, dijon mustard, dry mustard, salt, pepper, chili powder]","['great northern bean', 'granny smith apple', 'sweet onion', 'bacon', 'barbecue sauce', 'pure maple syrup', 'dark brown sugar', 'dijon mustard', 'dry mustard', 'salt', 'pepper', 'chili powder']",12,60.0
